"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,5,2,24.36,24.36,"Avg. Reward Condition",20,"1",6,NA,28,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"2",1,2,8,0,50,50,"Avg. Reward Condition",20,"1",6,10,9,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"3",1,3,10,8,51.28,51.28,"Avg. Reward Condition",20,"1",6,8,99,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"4",1,4,4,8,71.79,71.79,"Avg. Reward Condition",20,"1",6,5,93,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"5",1,5,3,8,57.69,71.79,"Avg. Reward Condition",20,"1",6,1,92,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"6",1,6,0,4,39.74,71.79,"Avg. Reward Condition",20,"1",6,2,45,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"7",1,7,7,7,78.21,78.21,"Avg. Reward Condition",20,"1",6,2,85,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"8",1,8,8,3,38.46,78.21,"Avg. Reward Condition",20,"1",6,1,42,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"9",1,9,1,3,60.26,78.21,"Avg. Reward Condition",20,"1",6,7,35,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"10",1,10,5,3,64.1,78.21,"Avg. Reward Condition",20,"1",6,11,39,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"11",1,11,8,8,70.51,78.21,"Avg. Reward Condition",20,"1",6,2,97,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"12",1,12,5,9,42.31,78.21,"Avg. Reward Condition",20,"1",6,0,105,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"13",1,13,2,1,56.41,78.21,"Avg. Reward Condition",20,"1",6,0,14,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"14",1,14,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"15",1,15,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"16",1,16,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"17",1,17,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"18",1,18,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"19",1,19,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"20",1,20,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"21",1,21,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"22",1,1,6,7,43.24,43.24,"Avg. Reward Condition",40,"2",10,NA,84,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"23",1,2,2,5,57.43,57.43,"Avg. Reward Condition",40,"2",10,15,58,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"24",1,3,10,4,43.92,57.43,"Avg. Reward Condition",40,"2",10,10,55,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"25",1,4,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,20,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"26",1,5,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,15,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"27",1,6,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,1,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"28",1,7,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,2,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"29",1,8,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,9,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"30",1,9,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,15,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"31",1,10,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,1,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"32",1,11,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,2,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"33",1,12,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,1,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"34",1,13,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,2,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"35",1,14,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,1,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"36",1,15,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"37",1,16,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"38",1,17,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"39",1,18,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"40",1,19,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"41",1,20,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"42",1,21,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"43",1,22,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"44",1,23,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"45",1,24,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"46",1,25,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"47",1,26,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"48",1,27,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"49",1,28,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"50",1,29,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"51",1,30,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"52",1,31,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"53",1,32,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"54",1,33,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"55",1,34,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"56",1,35,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"57",1,36,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"58",1,37,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"59",1,38,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"60",1,39,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"61",1,40,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"62",1,41,4,1,76.35,76.35,"Avg. Reward Condition",40,"2",10,0,16,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"63",1,1,1,3,100,100,"Avg. Reward Condition",20,"3",11,NA,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"64",1,2,1,3,100,100,"Avg. Reward Condition",20,"3",11,1,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"65",1,3,1,3,100,100,"Avg. Reward Condition",20,"3",11,2,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"66",1,4,1,3,100,100,"Avg. Reward Condition",20,"3",11,1,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"67",1,5,1,3,100,100,"Avg. Reward Condition",20,"3",11,2,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"68",1,6,1,3,100,100,"Avg. Reward Condition",20,"3",11,1,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"69",1,7,1,3,100,100,"Avg. Reward Condition",20,"3",11,0,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"70",1,8,1,3,100,100,"Avg. Reward Condition",20,"3",11,0,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"71",1,9,1,3,100,100,"Avg. Reward Condition",20,"3",11,0,35,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
