"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,1,1,24.36,24.36,"Avg. Reward Condition",20,"1",6,NA,13,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"2",1,2,5,6,28.21,28.21,"Avg. Reward Condition",20,"1",6,10,72,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"3",1,3,7,6,100,100,"Avg. Reward Condition",20,"1",6,8,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"4",1,4,7,6,100,100,"Avg. Reward Condition",20,"1",6,5,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"5",1,5,7,6,100,100,"Avg. Reward Condition",20,"1",6,1,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"6",1,6,7,6,100,100,"Avg. Reward Condition",20,"1",6,2,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"7",1,7,7,6,100,100,"Avg. Reward Condition",20,"1",6,2,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"8",1,8,7,6,100,100,"Avg. Reward Condition",20,"1",6,1,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"9",1,9,7,6,100,100,"Avg. Reward Condition",20,"1",6,7,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"10",1,10,7,6,100,100,"Avg. Reward Condition",20,"1",6,11,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"11",1,11,7,6,100,100,"Avg. Reward Condition",20,"1",6,2,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"12",1,12,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"13",1,13,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"14",1,14,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"15",1,15,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"16",1,16,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
