"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,9,9,28.21,28.21,"Avg. Reward Condition",20,"1",6,NA,109,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"2",1,2,7,9,52.56,52.56,"Avg. Reward Condition",20,"1",6,10,107,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"3",1,3,8,6,52.56,52.56,"Avg. Reward Condition",20,"1",6,8,75,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"4",1,4,6,6,47.44,52.56,"Avg. Reward Condition",20,"1",6,5,73,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"5",1,5,8,1,38.46,52.56,"Avg. Reward Condition",20,"1",6,1,20,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"6",1,6,4,8,71.79,71.79,"Avg. Reward Condition",20,"1",6,2,93,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"7",1,7,10,0,32.05,71.79,"Avg. Reward Condition",20,"1",6,2,11,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"8",1,8,8,2,56.41,71.79,"Avg. Reward Condition",20,"1",6,1,31,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"9",1,9,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,7,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"10",1,10,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,11,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"11",1,11,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,2,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"12",1,12,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"13",1,13,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"14",1,14,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"15",1,15,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"16",1,16,6,10,41.03,79.49,"Avg. Reward Condition",20,"1",6,0,117,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"17",1,17,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"18",1,18,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"19",1,19,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"20",1,20,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"21",1,21,7,10,79.49,79.49,"Avg. Reward Condition",20,"1",6,0,118,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"22",1,1,0,1,62.16,62.16,"Avg. Reward Condition",40,"2",10,NA,12,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"23",1,2,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,15,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"24",1,3,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,10,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"25",1,4,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,20,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"26",1,5,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,15,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"27",1,6,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,1,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"28",1,7,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,2,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"29",1,8,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,9,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"30",1,9,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,15,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"31",1,10,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,1,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"32",1,11,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,2,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"33",1,12,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,1,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"34",1,13,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,2,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"35",1,14,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,1,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"36",1,15,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"37",1,16,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"38",1,17,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"39",1,18,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"40",1,19,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"41",1,20,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"42",1,21,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"43",1,22,1,1,64.86,86.49,"Avg. Reward Condition",40,"2",10,0,13,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"44",1,23,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"45",1,24,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"46",1,25,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"47",1,26,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"48",1,27,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"49",1,28,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"50",1,29,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"51",1,30,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"52",1,31,0,0,79.73,86.49,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"53",1,32,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"54",1,33,0,0,79.73,86.49,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
