"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,3,1,55.13,55.13,"Avg. Reward Condition",20,"1",6,NA,15,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"2",1,2,5,10,23.08,55.13,"Avg. Reward Condition",20,"1",6,10,116,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"3",1,3,1,2,53.85,55.13,"Avg. Reward Condition",20,"1",6,8,24,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"4",1,4,0,2,19.23,55.13,"Avg. Reward Condition",20,"1",6,5,23,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"5",1,5,2,2,41.03,55.13,"Avg. Reward Condition",20,"1",6,1,25,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"6",1,6,7,6,100,100,"Avg. Reward Condition",20,"1",6,2,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"7",1,7,7,6,100,100,"Avg. Reward Condition",20,"1",6,2,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"8",1,8,7,6,100,100,"Avg. Reward Condition",20,"1",6,1,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"9",1,9,7,6,100,100,"Avg. Reward Condition",20,"1",6,7,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"10",1,10,7,6,100,100,"Avg. Reward Condition",20,"1",6,11,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"11",1,11,7,6,100,100,"Avg. Reward Condition",20,"1",6,2,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"12",1,12,7,5,52.56,100,"Avg. Reward Condition",20,"1",6,0,63,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"13",1,13,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"14",1,14,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"15",1,15,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"16",1,16,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"17",1,17,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"18",1,18,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"19",1,19,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"20",1,20,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"21",1,21,7,6,100,100,"Avg. Reward Condition",20,"1",6,0,74,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"22",1,1,8,10,21.62,21.62,"Avg. Reward Condition",40,"2",10,NA,119,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"23",1,2,4,4,47.97,47.97,"Avg. Reward Condition",40,"2",10,15,49,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"24",1,3,1,1,64.86,64.86,"Avg. Reward Condition",40,"2",10,10,13,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"25",1,4,0,0,79.73,79.73,"Avg. Reward Condition",40,"2",10,20,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
