"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,10,2,28.21,28.21,"Avg. Reward Condition",20,"1",6,NA,33,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"2",1,2,7,4,57.69,57.69,"Avg. Reward Condition",20,"1",6,10,52,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"3",1,3,6,2,41.03,57.69,"Avg. Reward Condition",20,"1",6,8,29,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"4",1,4,4,2,34.62,57.69,"Avg. Reward Condition",20,"1",6,5,27,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"5",1,5,4,10,62.82,62.82,"Avg. Reward Condition",20,"1",6,1,115,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"6",1,6,2,0,50,62.82,"Avg. Reward Condition",20,"1",6,2,3,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"7",1,7,1,3,60.26,62.82,"Avg. Reward Condition",20,"1",6,2,35,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"8",1,8,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,1,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"9",1,9,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,7,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"10",1,10,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,11,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"11",1,11,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,2,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"12",1,12,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"13",1,13,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"14",1,14,1,9,29.49,84.62,"Avg. Reward Condition",20,"1",6,0,101,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"15",1,15,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"16",1,16,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"17",1,17,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"18",1,18,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"19",1,19,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"20",1,20,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"21",1,21,8,10,84.62,84.62,"Avg. Reward Condition",20,"1",6,0,119,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"22",1,1,8,3,43.92,43.92,"Avg. Reward Condition",40,"2",10,NA,42,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"23",1,2,6,8,46.62,46.62,"Avg. Reward Condition",40,"2",10,15,95,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"24",1,3,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,10,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"25",1,4,5,6,20.27,72.97,"Avg. Reward Condition",40,"2",10,20,72,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"26",1,5,6,4,57.43,72.97,"Avg. Reward Condition",40,"2",10,15,51,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"27",1,6,4,0,57.43,72.97,"Avg. Reward Condition",40,"2",10,1,5,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"28",1,7,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,2,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"29",1,8,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,9,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"30",1,9,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,15,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"31",1,10,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,1,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"32",1,11,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,2,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"33",1,12,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,1,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"34",1,13,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,2,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"35",1,14,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,1,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"36",1,15,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"37",1,16,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"38",1,17,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"39",1,18,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"40",1,19,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"41",1,20,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"42",1,21,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"43",1,22,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"44",1,23,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"45",1,24,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"46",1,25,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"47",1,26,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"48",1,27,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"49",1,28,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"50",1,29,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"51",1,30,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"52",1,31,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"53",1,32,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"54",1,33,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"55",1,34,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"56",1,35,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"57",1,36,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"58",1,37,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"59",1,38,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"60",1,39,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"61",1,40,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"62",1,41,6,1,72.97,72.97,"Avg. Reward Condition",40,"2",10,0,18,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"63",1,1,2,9,35.9,35.9,"Avg. Reward Condition",20,"3",11,NA,102,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"64",1,2,3,6,53.85,53.85,"Avg. Reward Condition",20,"3",11,1,70,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"65",1,3,2,4,35.9,53.85,"Avg. Reward Condition",20,"3",11,2,47,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"66",1,4,9,0,58.97,58.97,"Avg. Reward Condition",20,"3",11,1,10,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"67",1,5,1,2,56.41,58.97,"Avg. Reward Condition",20,"3",11,2,24,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"68",1,6,4,0,30.77,58.97,"Avg. Reward Condition",20,"3",11,1,5,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"69",1,7,0,4,46.15,58.97,"Avg. Reward Condition",20,"3",11,0,45,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"70",1,8,9,8,53.85,58.97,"Avg. Reward Condition",20,"3",11,0,98,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"71",1,9,7,7,84.62,84.62,"Avg. Reward Condition",20,"3",11,0,85,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"72",1,10,8,4,82.05,84.62,"Avg. Reward Condition",20,"3",11,0,53,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"73",1,11,8,8,41.03,84.62,"Avg. Reward Condition",20,"3",11,0,97,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"74",1,12,8,5,92.31,92.31,"Avg. Reward Condition",20,"3",11,0,64,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"75",1,13,8,5,92.31,92.31,"Avg. Reward Condition",20,"3",11,0,64,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"76",1,14,8,5,92.31,92.31,"Avg. Reward Condition",20,"3",11,0,64,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"77",1,15,8,5,92.31,92.31,"Avg. Reward Condition",20,"3",11,0,64,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"78",1,16,8,5,92.31,92.31,"Avg. Reward Condition",20,"3",11,0,64,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
"79",1,17,8,5,92.31,92.31,"Avg. Reward Condition",20,"3",11,0,64,3,"Short",0.00673812594357018,NA,4.82404155302655,0.175068173300181,"BMT"
