"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,10,3,26.92,26.92,"Avg. Reward Condition",20,"1",6,NA,44,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"2",1,2,9,1,35.9,35.9,"Avg. Reward Condition",20,"1",6,10,21,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"3",1,3,2,8,46.15,46.15,"Avg. Reward Condition",20,"1",6,8,91,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"4",1,4,1,4,30.77,46.15,"Avg. Reward Condition",20,"1",6,5,46,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"5",1,5,1,1,24.36,46.15,"Avg. Reward Condition",20,"1",6,1,13,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"6",1,6,9,5,23.08,46.15,"Avg. Reward Condition",20,"1",6,2,65,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"7",1,7,3,5,26.92,46.15,"Avg. Reward Condition",20,"1",6,2,59,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"8",1,8,6,1,24.36,46.15,"Avg. Reward Condition",20,"1",6,1,18,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"9",1,9,5,8,25.64,46.15,"Avg. Reward Condition",20,"1",6,7,94,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"10",1,10,4,9,38.46,46.15,"Avg. Reward Condition",20,"1",6,11,104,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"11",1,11,6,5,19.23,46.15,"Avg. Reward Condition",20,"1",6,2,62,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"12",1,12,9,0,32.05,46.15,"Avg. Reward Condition",20,"1",6,0,10,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"13",1,13,3,3,61.54,61.54,"Avg. Reward Condition",20,"1",6,0,37,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"14",1,14,3,2,28.21,61.54,"Avg. Reward Condition",20,"1",6,0,26,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"15",1,15,8,0,50,61.54,"Avg. Reward Condition",20,"1",6,0,9,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"16",1,16,8,8,70.51,70.51,"Avg. Reward Condition",20,"1",6,0,97,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"17",1,17,7,8,28.21,70.51,"Avg. Reward Condition",20,"1",6,0,96,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"18",1,18,8,8,70.51,70.51,"Avg. Reward Condition",20,"1",6,0,97,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"19",1,19,9,8,34.62,70.51,"Avg. Reward Condition",20,"1",6,0,98,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"20",1,20,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"21",1,21,10,10,82.05,82.05,"Avg. Reward Condition",20,"1",6,0,121,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"22",1,1,7,2,64.19,64.19,"Avg. Reward Condition",40,"2",10,NA,30,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"23",1,2,7,0,68.92,68.92,"Avg. Reward Condition",40,"2",10,15,8,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"24",1,3,7,0,68.92,68.92,"Avg. Reward Condition",40,"2",10,10,8,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"25",1,4,7,0,68.92,68.92,"Avg. Reward Condition",40,"2",10,20,8,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"26",1,5,7,0,68.92,68.92,"Avg. Reward Condition",40,"2",10,15,8,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"27",1,6,6,6,35.81,68.92,"Avg. Reward Condition",40,"2",10,1,73,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"28",1,7,3,6,14.86,68.92,"Avg. Reward Condition",40,"2",10,2,70,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"29",1,8,3,5,23.65,68.92,"Avg. Reward Condition",40,"2",10,9,59,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"30",1,9,3,5,23.65,68.92,"Avg. Reward Condition",40,"2",10,15,59,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"31",1,10,5,9,37.84,68.92,"Avg. Reward Condition",40,"2",10,1,105,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"32",1,11,1,6,31.08,68.92,"Avg. Reward Condition",40,"2",10,2,68,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"33",1,12,6,0,100,100,"Avg. Reward Condition",40,"2",10,1,7,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"34",1,13,6,0,100,100,"Avg. Reward Condition",40,"2",10,2,7,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
