"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,4,1,25.64,25.64,"Avg. Reward Condition",20,"1",6,NA,16,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"2",1,2,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,10,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"3",1,3,2,7,15.38,73.08,"Avg. Reward Condition",20,"1",6,8,80,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"4",1,4,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,5,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"5",1,5,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,1,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"6",1,6,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,2,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"7",1,7,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,2,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"8",1,8,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,1,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"9",1,9,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,7,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"10",1,10,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,11,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"11",1,11,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,2,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"12",1,12,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"13",1,13,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"14",1,14,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"15",1,15,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"16",1,16,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"17",1,17,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"18",1,18,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"19",1,19,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"20",1,20,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"21",1,21,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0113454812027285,NA,6.49809202540451,0.0118250526781863,"localBMT"
"22",1,1,9,5,52.03,52.03,"Avg. Reward Condition",40,"2",10,NA,65,2,"Long",0.00673797953987141,NA,9.55523931086317,0.0071533860105267,"localBMT"
"23",1,2,0,4,28.38,52.03,"Avg. Reward Condition",40,"2",10,15,45,2,"Long",0.00673797953987141,NA,9.55523931086317,0.0071533860105267,"localBMT"
"24",1,3,2,10,31.76,52.03,"Avg. Reward Condition",40,"2",10,10,113,2,"Long",0.00673797953987141,NA,9.55523931086317,0.0071533860105267,"localBMT"
"25",1,4,2,8,16.89,52.03,"Avg. Reward Condition",40,"2",10,20,91,2,"Long",0.00673797953987141,NA,9.55523931086317,0.0071533860105267,"localBMT"
"26",1,5,3,5,23.65,52.03,"Avg. Reward Condition",40,"2",10,15,59,2,"Long",0.00673797953987141,NA,9.55523931086317,0.0071533860105267,"localBMT"
"27",1,6,5,7,31.76,52.03,"Avg. Reward Condition",40,"2",10,1,83,2,"Long",0.00673797953987141,NA,9.55523931086317,0.0071533860105267,"localBMT"
