"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,0,6,39.74,39.74,"Avg. Reward Condition",20,"1",6,NA,67,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"2",1,2,10,0,32.05,39.74,"Avg. Reward Condition",20,"1",6,10,11,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"3",1,3,1,7,20.51,39.74,"Avg. Reward Condition",20,"1",6,8,79,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"4",1,4,4,5,64.1,64.1,"Avg. Reward Condition",20,"1",6,5,60,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"5",1,5,8,7,19.23,64.1,"Avg. Reward Condition",20,"1",6,1,86,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"6",1,6,10,8,51.28,64.1,"Avg. Reward Condition",20,"1",6,2,99,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"7",1,7,1,4,30.77,64.1,"Avg. Reward Condition",20,"1",6,2,46,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"8",1,8,8,3,38.46,64.1,"Avg. Reward Condition",20,"1",6,1,42,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"9",1,9,2,2,41.03,64.1,"Avg. Reward Condition",20,"1",6,7,25,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"10",1,10,6,1,24.36,64.1,"Avg. Reward Condition",20,"1",6,11,18,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"11",1,11,9,1,35.9,64.1,"Avg. Reward Condition",20,"1",6,2,21,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"12",1,12,3,7,73.08,73.08,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"13",1,13,2,4,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,47,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"14",1,14,2,4,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,47,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"15",1,15,0,3,37.18,83.33,"Avg. Reward Condition",20,"1",6,0,34,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"16",1,16,2,4,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,47,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"17",1,17,2,4,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,47,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"18",1,18,2,4,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,47,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"19",1,19,2,4,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,47,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"20",1,20,2,4,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,47,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"21",1,21,2,4,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,47,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"22",1,1,3,9,29.73,29.73,"Avg. Reward Condition",40,"2",10,NA,103,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"23",1,2,7,5,29.05,29.73,"Avg. Reward Condition",40,"2",10,15,63,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"24",1,3,6,4,57.43,57.43,"Avg. Reward Condition",40,"2",10,10,51,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"25",1,4,0,10,42.57,57.43,"Avg. Reward Condition",40,"2",10,20,111,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"26",1,5,2,2,50,57.43,"Avg. Reward Condition",40,"2",10,15,25,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"27",1,6,1,9,68.24,68.24,"Avg. Reward Condition",40,"2",10,1,101,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"28",1,7,5,9,37.84,68.24,"Avg. Reward Condition",40,"2",10,2,105,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"29",1,8,5,6,20.27,68.24,"Avg. Reward Condition",40,"2",10,9,72,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"30",1,9,6,4,57.43,68.24,"Avg. Reward Condition",40,"2",10,15,51,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"31",1,10,1,9,68.24,68.24,"Avg. Reward Condition",40,"2",10,1,101,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"32",1,11,1,9,68.24,68.24,"Avg. Reward Condition",40,"2",10,2,101,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"33",1,12,1,9,68.24,68.24,"Avg. Reward Condition",40,"2",10,1,101,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"34",1,13,1,9,68.24,68.24,"Avg. Reward Condition",40,"2",10,2,101,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"35",1,14,1,9,68.24,68.24,"Avg. Reward Condition",40,"2",10,1,101,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
