"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,9,10,60.26,60.26,"Avg. Reward Condition",20,"1",6,NA,120,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"2",1,2,4,7,76.92,76.92,"Avg. Reward Condition",20,"1",6,10,82,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"3",1,3,4,7,76.92,76.92,"Avg. Reward Condition",20,"1",6,8,82,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"4",1,4,4,7,76.92,76.92,"Avg. Reward Condition",20,"1",6,5,82,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"5",1,5,1,3,60.26,76.92,"Avg. Reward Condition",20,"1",6,1,35,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"6",1,6,0,3,37.18,76.92,"Avg. Reward Condition",20,"1",6,2,34,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"7",1,7,8,7,19.23,76.92,"Avg. Reward Condition",20,"1",6,2,86,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"8",1,8,3,2,28.21,76.92,"Avg. Reward Condition",20,"1",6,1,26,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"9",1,9,5,6,28.21,76.92,"Avg. Reward Condition",20,"1",6,7,72,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"10",1,10,3,9,41.03,76.92,"Avg. Reward Condition",20,"1",6,11,103,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"11",1,11,1,8,46.15,76.92,"Avg. Reward Condition",20,"1",6,2,90,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"12",1,12,2,1,56.41,76.92,"Avg. Reward Condition",20,"1",6,0,14,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"13",1,13,4,3,47.44,76.92,"Avg. Reward Condition",20,"1",6,0,38,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"14",1,14,4,4,25.64,76.92,"Avg. Reward Condition",20,"1",6,0,49,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"15",1,15,3,9,41.03,76.92,"Avg. Reward Condition",20,"1",6,0,103,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"16",1,16,3,7,73.08,76.92,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"17",1,17,4,7,76.92,76.92,"Avg. Reward Condition",20,"1",6,0,82,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"18",1,18,4,7,76.92,76.92,"Avg. Reward Condition",20,"1",6,0,82,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"19",1,19,3,7,73.08,76.92,"Avg. Reward Condition",20,"1",6,0,81,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"20",1,20,4,7,76.92,76.92,"Avg. Reward Condition",20,"1",6,0,82,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"21",1,21,4,7,76.92,76.92,"Avg. Reward Condition",20,"1",6,0,82,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"22",1,1,5,1,66.89,66.89,"Avg. Reward Condition",40,"2",10,NA,17,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"23",1,2,5,1,66.89,66.89,"Avg. Reward Condition",40,"2",10,15,17,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"24",1,3,5,0,68.24,68.24,"Avg. Reward Condition",40,"2",10,10,6,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"25",1,4,10,2,49.32,68.24,"Avg. Reward Condition",40,"2",10,20,33,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"26",1,5,3,2,47.97,68.24,"Avg. Reward Condition",40,"2",10,15,26,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"27",1,6,3,0,88.51,88.51,"Avg. Reward Condition",40,"2",10,1,4,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"28",1,7,3,0,88.51,88.51,"Avg. Reward Condition",40,"2",10,2,4,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
"29",1,8,3,0,88.51,88.51,"Avg. Reward Condition",40,"2",10,9,4,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928,"localGP"
