"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,2,1,56.41,56.41,"Avg. Reward Condition",20,"1",6,NA,14,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"2",1,2,6,7,16.67,56.41,"Avg. Reward Condition",20,"1",6,10,84,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"3",1,3,10,1,25.64,56.41,"Avg. Reward Condition",20,"1",6,8,22,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"4",1,4,2,0,50,56.41,"Avg. Reward Condition",20,"1",6,5,3,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"5",1,5,6,6,47.44,56.41,"Avg. Reward Condition",20,"1",6,1,73,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"6",1,6,9,2,16.67,56.41,"Avg. Reward Condition",20,"1",6,2,32,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"7",1,7,4,0,71.79,71.79,"Avg. Reward Condition",20,"1",6,2,5,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"8",1,8,5,5,51.28,71.79,"Avg. Reward Condition",20,"1",6,1,61,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"9",1,9,3,8,57.69,71.79,"Avg. Reward Condition",20,"1",6,7,92,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"10",1,10,10,8,51.28,71.79,"Avg. Reward Condition",20,"1",6,11,99,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"11",1,11,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,2,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"12",1,12,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"13",1,13,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"14",1,14,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"15",1,15,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"16",1,16,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"17",1,17,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"18",1,18,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"19",1,19,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"20",1,20,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"21",1,21,2,9,83.33,83.33,"Avg. Reward Condition",20,"1",6,0,102,1,"Short",0.00673803837108003,NA,4.20757518551641,0.16805840134235,"BMT"
"22",1,1,2,8,16.89,16.89,"Avg. Reward Condition",40,"2",10,NA,91,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"23",1,2,8,9,20.95,20.95,"Avg. Reward Condition",40,"2",10,15,108,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"24",1,3,3,8,40.54,40.54,"Avg. Reward Condition",40,"2",10,10,92,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"25",1,4,2,7,33.78,40.54,"Avg. Reward Condition",40,"2",10,20,80,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
"26",1,5,1,0,86.49,86.49,"Avg. Reward Condition",40,"2",10,15,2,2,"Long",0.0067379475706621,NA,8.02620427189288,0.0067380303243825,"BMT"
