"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,1,10,1.28,1.28,"Avg. Reward Condition",20,"1",6,NA,112,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"2",1,2,1,0,11.54,11.54,"Avg. Reward Condition",20,"1",6,10,2,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"3",1,3,4,8,71.79,71.79,"Avg. Reward Condition",20,"1",6,8,93,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"4",1,4,5,8,25.64,71.79,"Avg. Reward Condition",20,"1",6,5,94,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"5",1,5,4,8,71.79,71.79,"Avg. Reward Condition",20,"1",6,1,93,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"6",1,6,3,8,57.69,71.79,"Avg. Reward Condition",20,"1",6,2,92,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"7",1,7,4,8,71.79,71.79,"Avg. Reward Condition",20,"1",6,2,93,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"8",1,8,3,4,28.21,71.79,"Avg. Reward Condition",20,"1",6,1,48,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"9",1,9,0,7,38.46,71.79,"Avg. Reward Condition",20,"1",6,7,78,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"10",1,10,5,10,23.08,71.79,"Avg. Reward Condition",20,"1",6,11,116,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"11",1,11,8,8,70.51,71.79,"Avg. Reward Condition",20,"1",6,2,97,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"12",1,12,8,8,70.51,71.79,"Avg. Reward Condition",20,"1",6,0,97,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"13",1,13,8,8,70.51,71.79,"Avg. Reward Condition",20,"1",6,0,97,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"14",1,14,8,8,70.51,71.79,"Avg. Reward Condition",20,"1",6,0,97,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"15",1,15,9,8,34.62,71.79,"Avg. Reward Condition",20,"1",6,0,98,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"16",1,16,8,8,70.51,71.79,"Avg. Reward Condition",20,"1",6,0,97,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"17",1,17,8,8,70.51,71.79,"Avg. Reward Condition",20,"1",6,0,97,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"18",1,18,7,5,52.56,71.79,"Avg. Reward Condition",20,"1",6,0,63,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"19",1,19,5,0,0,71.79,"Avg. Reward Condition",20,"1",6,0,6,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"20",1,20,5,8,25.64,71.79,"Avg. Reward Condition",20,"1",6,0,94,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
"21",1,21,8,7,19.23,71.79,"Avg. Reward Condition",20,"1",6,0,86,1,"Short",0.0339100084805231,0.904676832154503,NA,0.0763544166932505,"localGP"
