"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,2,4,23.662499097667,23.662499097667,"Rough","Avg. Reward Condition",20,"1",5,NA,47,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"2",1,2,3,3,30.1477778754891,30.1477778754891,"Rough","Avg. Reward Condition",20,"1",5,2,37,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"3",1,3,0,4,49.9176816085481,49.9176816085481,"Rough","Avg. Reward Condition",20,"1",5,2,45,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"4",1,4,1,6,35.5836136671524,49.9176816085481,"Rough","Avg. Reward Condition",20,"1",5,3,68,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"5",1,5,7,5,32.4689598978585,49.9176816085481,"Rough","Avg. Reward Condition",20,"1",5,4,63,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"6",1,6,2,9,6.68128638580311,49.9176816085481,"Rough","Avg. Reward Condition",20,"1",5,7,102,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"7",1,7,1,8,46.9498069203708,49.9176816085481,"Rough","Avg. Reward Condition",20,"1",5,1,90,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"8",1,8,1,1,76.3592435056854,76.3592435056854,"Rough","Avg. Reward Condition",20,"1",5,1,13,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"9",1,9,8,7,100,100,"Rough","Avg. Reward Condition",20,"1",5,1,86,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"10",1,10,8,8,82.5602297507619,100,"Rough","Avg. Reward Condition",20,"1",5,2,97,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"11",1,11,9,0,92.5470885084956,100,"Rough","Avg. Reward Condition",20,"1",5,2,10,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"12",1,12,8,0,96.125082157983,100,"Rough","Avg. Reward Condition",20,"1",5,2,9,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"13",1,13,7,3,38.4994048862077,100,"Rough","Avg. Reward Condition",20,"1",5,4,41,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"14",1,14,7,4,41.506316602299,100,"Rough","Avg. Reward Condition",20,"1",5,6,52,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"15",1,15,8,8,82.5602297507619,100,"Rough","Avg. Reward Condition",20,"1",5,6,97,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"16",1,16,8,7,100,100,"Rough","Avg. Reward Condition",20,"1",5,8,86,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"17",1,17,9,7,82.2639339178051,100,"Rough","Avg. Reward Condition",20,"1",5,6,87,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"18",1,18,2,8,25.1092880006294,100,"Rough","Avg. Reward Condition",20,"1",5,3,91,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"19",1,19,8,7,100,100,"Rough","Avg. Reward Condition",20,"1",5,8,86,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"20",1,20,7,7,68.4962011684434,100,"Rough","Avg. Reward Condition",20,"1",5,11,85,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"21",1,21,8,7,100,100,"Rough","Avg. Reward Condition",20,"1",5,1,86,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"22",1,1,10,1,31.5180064095872,31.5180064095872,"Rough","Avg. Reward Condition",40,"2",1,NA,22,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"23",1,2,4,3,31.9757973887754,31.9757973887754,"Rough","Avg. Reward Condition",40,"2",1,2,38,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"24",1,3,4,4,58.9084220518728,58.9084220518728,"Rough","Avg. Reward Condition",40,"2",1,2,49,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"25",1,4,4,5,50.9861643343635,58.9084220518728,"Rough","Avg. Reward Condition",40,"2",1,1,60,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"26",1,5,4,4,58.9084220518728,58.9084220518728,"Rough","Avg. Reward Condition",40,"2",1,1,49,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"27",1,6,2,4,44.0628638879187,58.9084220518728,"Rough","Avg. Reward Condition",40,"2",1,1,47,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"28",1,7,8,6,65.5823308537309,65.5823308537309,"Rough","Avg. Reward Condition",40,"2",1,1,75,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"29",1,8,7,6,77.9627730782378,77.9627730782378,"Rough","Avg. Reward Condition",40,"2",1,1,74,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"30",1,9,7,4,77.4616893062404,77.9627730782378,"Rough","Avg. Reward Condition",40,"2",1,1,52,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
