"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,9,6,62.6880904214702,62.6880904214702,"Rough","Avg. Reward Condition",20,"1",5,NA,76,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"2",1,2,9,1,68.5223309875422,68.5223309875422,"Rough","Avg. Reward Condition",20,"1",5,2,21,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"3",1,3,9,0,92.5470885084956,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,2,10,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"4",1,4,8,0,96.125082157983,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,3,9,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"5",1,5,8,0,96.125082157983,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,4,9,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"6",1,6,5,2,42.3575427746737,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,7,28,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"7",1,7,3,2,22.9115521258941,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,1,26,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"8",1,8,0,6,27.6444637033922,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,1,67,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"9",1,9,2,5,55.6706913285101,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,1,58,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"10",1,10,4,8,26.7884131149628,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,2,93,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"11",1,11,9,8,81.2433897221898,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,2,98,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"12",1,12,5,4,54.3126092330093,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,2,50,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"13",1,13,1,6,35.5836136671524,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,4,68,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"14",1,14,4,1,39.4465578742712,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,6,16,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"15",1,15,2,0,77.0544773481124,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,6,3,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"16",1,16,0,0,76.5662850402658,96.125082157983,"Rough","Avg. Reward Condition",20,"1",5,8,1,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"17",1,17,1,0,96.5592273768924,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,6,2,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"18",1,18,1,1,76.3592435056854,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,3,13,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"19",1,19,1,2,63.2638935825621,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,8,24,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"20",1,20,9,0,92.5470885084956,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,11,10,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"21",1,21,8,0,96.125082157983,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,1,9,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"22",1,1,7,6,77.9627730782378,77.9627730782378,"Rough","Avg. Reward Condition",40,"2",1,NA,74,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"23",1,2,8,6,65.5823308537309,77.9627730782378,"Rough","Avg. Reward Condition",40,"2",1,2,75,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"24",1,3,3,8,30.5083687411474,77.9627730782378,"Rough","Avg. Reward Condition",40,"2",1,2,92,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"25",1,4,3,7,33.7034097682275,77.9627730782378,"Rough","Avg. Reward Condition",40,"2",1,1,81,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"26",1,5,1,0,84.3956226620629,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,2,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"27",1,6,2,0,70.8875298246222,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,3,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"28",1,7,0,0,85.3645167775711,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,1,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"29",1,8,0,1,23.2578204525749,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,12,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"30",1,9,0,0,85.3645167775711,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,1,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"31",1,10,1,0,84.3956226620629,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,2,2,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"32",1,11,1,0,84.3956226620629,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,2,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"33",1,12,7,4,77.4616893062404,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,2,52,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"34",1,13,3,10,40.6071698165158,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,5,114,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"35",1,14,3,6,45.5063234647187,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,70,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"36",1,15,0,4,53.2133546704332,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,9,45,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"37",1,16,1,3,10.2009483490212,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,5,35,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"38",1,17,3,5,41.3738955859387,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,4,59,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"39",1,18,2,4,44.0628638879187,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,3,47,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"40",1,19,2,6,33.299457976919,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,9,69,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"41",1,20,0,6,34.4954147677116,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,6,67,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"42",1,21,4,0,27.0153724932925,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,4,5,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"43",1,22,4,5,50.9861643343635,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,2,60,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"44",1,23,10,2,27.6401369749031,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,3,33,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"45",1,24,6,10,30.4281577841895,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,2,117,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"46",1,25,10,0,31.7927826131939,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,11,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"47",1,26,4,9,18.5152666705333,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,104,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"48",1,27,10,9,47.3705703671906,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,110,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"49",1,28,8,10,52.0181459798519,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,8,119,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"50",1,29,9,10,49.6139701131598,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,4,120,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"51",1,30,10,5,44.5875145646547,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,2,66,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"52",1,31,10,4,48.9608257222968,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,4,55,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"53",1,32,9,4,46.9020472211933,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,54,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"54",1,33,6,2,72.3100865487056,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,2,29,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"55",1,34,1,1,29.8781350301425,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,13,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"56",1,35,10,10,43.1852507215821,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,121,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"57",1,36,1,5,36.553012201289,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,2,57,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"58",1,37,0,3,48.8719334165686,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,1,34,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
"59",1,38,7,6,77.9627730782378,85.3645167775711,"Rough","Avg. Reward Condition",40,"2",1,2,74,2,"Long",0.105333161041498,0.724187194805518,NA,0.45969337338402,"localGP"
