"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,0,8,60.0699780954412,60.0699780954412,"Rough","Avg. Reward Condition",20,"1",5,NA,89,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"2",1,2,0,10,59.6346497477861,60.0699780954412,"Rough","Avg. Reward Condition",20,"1",5,2,111,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"3",1,3,0,3,37.5224299882295,60.0699780954412,"Rough","Avg. Reward Condition",20,"1",5,2,34,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"4",1,4,1,3,44.7929276438267,60.0699780954412,"Rough","Avg. Reward Condition",20,"1",5,3,35,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"5",1,5,6,1,87.877786509451,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,4,18,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"6",1,6,7,1,81.9911885215714,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,7,19,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"7",1,7,9,2,40.6256617216609,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,1,32,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"8",1,8,8,2,68.5610945075531,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,1,31,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"9",1,9,7,2,61.2330802415628,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,1,30,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"10",1,10,5,3,47.725265337293,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,2,39,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"11",1,11,0,0,76.5662850402658,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,2,1,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"12",1,12,3,9,8.68730122883821,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,2,103,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"13",1,13,10,4,27.5747046618376,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,4,55,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"14",1,14,7,8,38.3612104416698,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,6,96,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"15",1,15,7,6,95.8234728185907,95.8234728185907,"Rough","Avg. Reward Condition",20,"1",5,6,74,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"16",1,16,8,6,91.4722545331952,95.8234728185907,"Rough","Avg. Reward Condition",20,"1",5,8,75,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"17",1,17,8,7,100,100,"Rough","Avg. Reward Condition",20,"1",5,6,86,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
