"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,5,4,54.3126092330093,54.3126092330093,"Rough","Avg. Reward Condition",20,"1",5,NA,50,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"2",1,2,2,0,77.0544773481124,77.0544773481124,"Rough","Avg. Reward Condition",20,"1",5,2,3,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"3",1,3,6,2,51.6560216281502,77.0544773481124,"Rough","Avg. Reward Condition",20,"1",5,2,29,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"4",1,4,6,1,87.877786509451,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,3,18,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"5",1,5,6,0,63.3442305024088,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,4,7,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"6",1,6,5,0,55.5275348715588,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,7,6,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"7",1,7,8,8,82.5602297507619,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,1,97,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"8",1,8,7,0,68.4752649344305,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,1,8,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"9",1,9,7,1,81.9911885215714,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,1,19,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"10",1,10,8,2,68.5610945075531,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,2,31,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"11",1,11,8,4,50.6311411543037,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,2,53,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"12",1,12,8,1,86.7518912658619,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,2,20,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"13",1,13,4,5,27.8972182072898,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,4,60,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"14",1,14,3,4,13.4107101100565,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,6,48,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"15",1,15,3,7,57.0516260288864,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,6,81,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"16",1,16,6,4,31.2378142572628,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,8,51,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"17",1,17,1,6,35.5836136671524,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,6,68,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"18",1,18,2,6,69.3656436525534,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,3,69,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"19",1,19,3,10,41.0178581811012,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,8,114,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"20",1,20,10,1,59.8039431461058,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,11,22,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"21",1,21,8,1,86.7518912658619,87.877786509451,"Rough","Avg. Reward Condition",20,"1",5,1,20,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
