"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,5,10,80.0382640749474,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,NA,116,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"2",1,2,9,5,12.8213865416785,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,2,65,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"3",1,3,1,9,34.121650392825,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,2,101,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"4",1,4,1,2,63.2638935825621,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,3,24,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"5",1,5,4,2,28.5435224430932,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,4,27,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"6",1,6,7,2,61.2330802415628,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,7,30,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"7",1,7,9,9,52.4834712967987,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,1,109,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"8",1,8,6,2,51.6560216281502,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,1,29,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"9",1,9,10,10,39.9849441782749,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,1,121,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"10",1,10,8,3,73.4939072834287,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,2,42,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"11",1,11,8,9,65.659951662905,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,2,108,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"12",1,12,4,3,25.4004709385856,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,2,38,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"13",1,13,2,5,55.6706913285101,80.0382640749474,"Rough","Avg. Reward Condition",20,"1",5,4,58,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"14",1,14,9,0,92.5470885084956,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,6,10,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"15",1,15,6,5,19.3202384321572,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,6,62,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"16",1,16,4,0,48.9349746000449,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,8,5,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"17",1,17,10,0,60.7914007542761,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,6,11,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"18",1,18,1,5,50.8339680932968,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,3,57,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"19",1,19,0,1,66.1941053311197,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,8,12,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"20",1,20,8,8,82.5602297507619,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,11,97,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"21",1,21,5,2,42.3575427746737,92.5470885084956,"Rough","Avg. Reward Condition",20,"1",5,1,28,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"22",1,1,7,1,78.9605492405504,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,NA,19,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"23",1,2,7,7,63.4190187757228,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,2,85,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"24",1,3,2,5,32.535407260204,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,2,58,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"25",1,4,8,10,52.0181459798519,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,1,119,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"26",1,5,4,0,27.0153724932925,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,1,5,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"27",1,6,4,1,21.3952704288319,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,1,16,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"28",1,7,10,1,31.5180064095872,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,1,22,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"29",1,8,8,4,50.5233477520952,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,1,53,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"30",1,9,10,6,66.4033612703387,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,1,77,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"31",1,10,10,9,47.3705703671906,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,2,110,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"32",1,11,7,1,78.9605492405504,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,1,19,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"33",1,12,6,6,78.697918940418,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,2,73,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"34",1,13,4,10,44.8844429626108,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,5,115,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"35",1,14,4,6,37.058891508221,78.9605492405504,"Rough","Avg. Reward Condition",40,"2",1,1,71,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"36",1,15,5,4,93.0511729954542,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,9,50,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"37",1,16,8,7,45.4982579252398,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,5,86,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"38",1,17,0,7,66.7767330115422,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,4,78,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"39",1,18,9,0,33.4185710880108,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,3,10,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"40",1,19,8,0,51.4039748132034,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,9,9,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"41",1,20,1,5,36.553012201289,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,6,57,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"42",1,21,10,10,43.1852507215821,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,4,121,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"43",1,22,1,1,29.8781350301425,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,2,13,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"44",1,23,2,4,44.0628638879187,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,3,47,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"45",1,24,4,10,44.8844429626108,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,2,115,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"46",1,25,5,2,71.346109333768,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,1,28,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"47",1,26,5,7,56.1045851311328,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,1,83,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"48",1,27,0,10,65.0870540007068,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,1,111,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"49",1,28,8,4,50.5233477520952,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,8,53,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"50",1,29,5,6,69.9155090037251,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,4,72,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"51",1,30,6,3,82.7136870116885,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,2,40,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"52",1,31,5,0,64.2045633155116,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,4,6,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"53",1,32,7,2,87.3844592186431,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,1,30,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
"54",1,33,2,1,66.6031345622885,93.0511729954542,"Rough","Avg. Reward Condition",40,"2",1,2,14,2,"Long",0.00685357169762494,NA,15.9030099215897,0.353199758941337,"BMT"
