"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,1,2,63.2638935825621,63.2638935825621,"Rough","Avg. Reward Condition",20,"1",5,NA,24,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"2",1,2,4,6,22.9832733100999,63.2638935825621,"Rough","Avg. Reward Condition",20,"1",5,2,71,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"3",1,3,6,6,86.9756652326962,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,2,73,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"4",1,4,4,2,28.5435224430932,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,3,27,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"5",1,5,2,3,50.3035066578995,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,4,36,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"6",1,6,0,6,27.6444637033922,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,7,67,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"7",1,7,1,6,35.5836136671524,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,1,68,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"8",1,8,1,4,44.9843227342746,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,1,46,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"9",1,9,3,10,41.0178581811012,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,1,114,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"10",1,10,2,2,61.7436417215084,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,2,25,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"11",1,11,6,2,51.6560216281502,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,2,29,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"12",1,12,0,7,66.0642048985975,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,2,78,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"13",1,13,2,1,65.1261244784447,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,4,14,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"14",1,14,4,7,25.8399951345323,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,6,82,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"15",1,15,3,7,57.0516260288864,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,6,81,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"16",1,16,10,5,64.2061057653187,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,8,66,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"17",1,17,3,4,13.4107101100565,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,6,48,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"18",1,18,3,5,31.9706635707149,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,3,59,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"19",1,19,10,9,41.8320807113766,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,8,110,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"20",1,20,10,8,69.5510436536212,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,11,99,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"21",1,21,10,6,82.4387014347711,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,1,77,1,"Short",0.208792822836484,NA,0.00673816045363542,0.325763490708307,"localBMT"
"22",1,1,10,4,48.9608257222968,48.9608257222968,"Rough","Avg. Reward Condition",40,"2",1,NA,55,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"23",1,2,10,3,52.5263702700094,52.5263702700094,"Rough","Avg. Reward Condition",40,"2",1,2,44,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"24",1,3,1,0,84.3956226620629,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,2,2,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"25",1,4,1,1,29.8781350301425,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,13,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"26",1,5,1,2,0,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,24,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"27",1,6,2,3,35.8335033964718,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,36,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"28",1,7,3,3,25.8331935832357,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,37,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"29",1,8,3,4,30.2906672613023,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,48,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"30",1,9,3,5,41.3738955859387,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,59,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"31",1,10,3,7,33.7034097682275,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,2,81,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"32",1,11,3,8,30.5083687411474,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,92,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"33",1,12,5,0,64.2045633155116,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,2,6,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"34",1,13,10,2,27.6401369749031,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,5,33,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"35",1,14,3,9,36.2621127065425,84.3956226620629,"Rough","Avg. Reward Condition",40,"2",1,1,103,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"36",1,15,5,5,89.574494748802,89.574494748802,"Rough","Avg. Reward Condition",40,"2",1,9,61,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"37",1,16,7,2,87.3844592186431,89.574494748802,"Rough","Avg. Reward Condition",40,"2",1,5,30,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"38",1,17,6,2,72.3100865487056,89.574494748802,"Rough","Avg. Reward Condition",40,"2",1,4,29,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"39",1,18,6,1,70.4800541800228,89.574494748802,"Rough","Avg. Reward Condition",40,"2",1,3,18,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"40",1,19,7,1,78.9605492405504,89.574494748802,"Rough","Avg. Reward Condition",40,"2",1,9,19,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"41",1,20,8,1,53.2226407105471,89.574494748802,"Rough","Avg. Reward Condition",40,"2",1,6,20,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"42",1,21,6,4,96.8351832239486,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,4,51,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"43",1,22,8,5,58.2160279726654,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,2,64,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"44",1,23,1,8,67.4295625369789,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,3,90,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"45",1,24,1,7,64.2118511787295,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,2,79,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"46",1,25,2,8,51.3910364348226,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,1,91,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"47",1,26,3,10,40.6071698165158,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,1,114,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"48",1,27,0,2,31.3251454168042,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,1,23,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"49",1,28,0,1,23.2578204525749,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,8,12,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"50",1,29,2,10,52.565154764264,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,4,113,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"51",1,30,1,10,77.0882484878786,96.8351832239486,"Rough","Avg. Reward Condition",40,"2",1,2,112,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"52",1,31,1,9,100,100,"Rough","Avg. Reward Condition",40,"2",1,4,101,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"53",1,32,0,9,85.6539294273783,100,"Rough","Avg. Reward Condition",40,"2",1,1,100,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"54",1,33,0,8,74.6091743351065,100,"Rough","Avg. Reward Condition",40,"2",1,2,89,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"55",1,34,0,5,38.1968021459426,100,"Rough","Avg. Reward Condition",40,"2",1,1,56,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"56",1,35,0,4,53.2133546704332,100,"Rough","Avg. Reward Condition",40,"2",1,1,45,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"57",1,36,4,6,37.058891508221,100,"Rough","Avg. Reward Condition",40,"2",1,2,71,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"58",1,37,3,6,45.5063234647187,100,"Rough","Avg. Reward Condition",40,"2",1,1,70,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"59",1,38,2,6,33.299457976919,100,"Rough","Avg. Reward Condition",40,"2",1,2,69,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"60",1,39,5,5,89.574494748802,100,"Rough","Avg. Reward Condition",40,"2",1,8,61,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"61",1,40,9,4,46.9020472211933,100,"Rough","Avg. Reward Condition",40,"2",1,2,54,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"62",1,41,2,1,66.6031345622885,100,"Rough","Avg. Reward Condition",40,"2",1,3,14,2,"Long",0.689491224304455,NA,1.08410881656969,1.22534134761343,"localBMT"
"63",1,1,6,7,31.2453009050804,31.2453009050804,"Rough","Avg. Reward Condition",20,"3",9,NA,84,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"64",1,2,4,5,65.4711627445738,65.4711627445738,"Rough","Avg. Reward Condition",20,"3",9,5,60,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"65",1,3,5,4,31.7569987981429,65.4711627445738,"Rough","Avg. Reward Condition",20,"3",9,5,50,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"66",1,4,3,8,56.9817501368753,65.4711627445738,"Rough","Avg. Reward Condition",20,"3",9,6,92,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"67",1,5,5,8,61.7105758678251,65.4711627445738,"Rough","Avg. Reward Condition",20,"3",9,2,94,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"68",1,6,8,4,25.3679855103689,65.4711627445738,"Rough","Avg. Reward Condition",20,"3",9,1,53,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"69",1,7,8,8,67.1128582001085,67.1128582001085,"Rough","Avg. Reward Condition",20,"3",9,1,97,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"70",1,8,8,9,64.9640361511548,67.1128582001085,"Rough","Avg. Reward Condition",20,"3",9,1,108,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"71",1,9,7,10,78.998388653825,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,2,118,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"72",1,10,5,9,75.2199907218667,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,1,105,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"73",1,11,7,0,36.7201386585293,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,2,8,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"74",1,12,3,8,56.9817501368753,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,1,92,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"75",1,13,1,1,49.8229804022981,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,2,13,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"76",1,14,2,1,14.59231424238,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,1,14,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"77",1,15,3,2,59.8826476253747,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,3,26,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"78",1,16,0,3,20.3156192085015,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,2,34,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"79",1,17,0,4,52.8064485464723,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,4,45,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"80",1,18,0,2,53.9477562891327,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,3,23,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"81",1,19,1,2,36.7054218908071,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,2,24,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"82",1,20,8,5,0,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,4,64,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"83",1,21,9,4,66.4162368396028,78.998388653825,"Rough","Avg. Reward Condition",20,"3",9,2,54,3,"Short",0.235596700064173,NA,0.00673858831399301,0.324854693690032,"localBMT"
"84",1,1,7,0,47.3215439823763,47.3215439823763,"Rough","Avg. Reward Condition",40,"4",4,NA,8,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"85",1,2,8,2,61.3718007278431,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,7,31,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"86",1,3,7,2,55.9275751413252,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,6,30,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"87",1,4,5,0,37.1740995963249,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,5,6,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"88",1,5,6,0,33.2351530302692,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,5,7,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"89",1,6,6,1,31.833699427692,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,6,18,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"90",1,7,7,1,40.8192453000824,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,1,19,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"91",1,8,10,7,16.2974098604969,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,2,88,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"92",1,9,9,7,50.1010574572642,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,2,87,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"93",1,10,9,8,49.0474995122184,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,1,98,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
"94",1,11,8,8,37.2485540840057,61.3718007278431,"Rough","Avg. Reward Condition",40,"4",4,2,97,4,"Long",24.637675408897,NA,0.91693000310507,45.474741508935,"localBMT"
