"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,10,8,69.5510436536212,69.5510436536212,"Rough","Avg. Reward Condition",20,"1",5,NA,99,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"2",1,2,1,0,96.5592273768924,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,2,2,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"3",1,3,0,0,76.5662850402658,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,2,1,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"4",1,4,2,0,77.0544773481124,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,3,3,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"5",1,5,1,1,76.3592435056854,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,4,13,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"6",1,6,9,8,81.2433897221898,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,7,98,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"7",1,7,0,1,66.1941053311197,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,1,12,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"8",1,8,10,2,22.4366254461022,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,1,33,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"9",1,9,9,9,52.4834712967987,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,1,109,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"10",1,10,2,1,65.1261244784447,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,2,14,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"11",1,11,0,2,58.4045209406956,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,2,23,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"12",1,12,1,2,63.2638935825621,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,2,24,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"13",1,13,1,5,50.8339680932968,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,4,57,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"14",1,14,3,3,30.1477778754891,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,6,37,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"15",1,15,8,8,82.5602297507619,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,6,97,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"16",1,16,7,8,38.3612104416698,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,8,96,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"17",1,17,8,9,65.659951662905,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,6,108,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"18",1,18,6,3,31.2645262268698,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,3,40,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"19",1,19,10,7,69.0054960754502,96.5592273768924,"Rough","Avg. Reward Condition",20,"1",5,8,88,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"20",1,20,8,7,100,100,"Rough","Avg. Reward Condition",20,"1",5,11,86,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"21",1,21,8,6,91.4722545331952,100,"Rough","Avg. Reward Condition",20,"1",5,1,75,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"22",1,1,8,4,50.5233477520952,50.5233477520952,"Rough","Avg. Reward Condition",40,"2",1,NA,53,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"23",1,2,10,9,47.3705703671906,50.5233477520952,"Rough","Avg. Reward Condition",40,"2",1,2,110,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"24",1,3,9,5,46.4508872756904,50.5233477520952,"Rough","Avg. Reward Condition",40,"2",1,2,65,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"25",1,4,10,1,31.5180064095872,50.5233477520952,"Rough","Avg. Reward Condition",40,"2",1,1,22,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"26",1,5,8,2,77.798359488466,77.798359488466,"Rough","Avg. Reward Condition",40,"2",1,1,31,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"27",1,6,3,0,22.5301208321615,77.798359488466,"Rough","Avg. Reward Condition",40,"2",1,1,4,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"28",1,7,0,9,85.6539294273783,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,1,100,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"29",1,8,3,4,30.2906672613023,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,1,48,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"30",1,9,7,7,63.4190187757228,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,1,85,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"31",1,10,9,0,33.4185710880108,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,2,10,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"32",1,11,3,10,40.6071698165158,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,1,114,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"33",1,12,9,8,62.5304329189769,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,2,98,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"34",1,13,6,6,78.697918940418,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,5,73,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"35",1,14,0,1,23.2578204525749,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,1,12,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"36",1,15,5,8,29.2229394651416,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,9,94,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"37",1,16,2,8,51.3910364348226,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,5,91,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"38",1,17,0,3,48.8719334165686,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,4,34,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"39",1,18,0,8,74.6091743351065,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,3,89,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"40",1,19,4,3,31.9757973887754,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,9,38,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"41",1,20,6,6,78.697918940418,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,6,73,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"42",1,21,3,6,45.5063234647187,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,4,70,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"43",1,22,10,7,54.8683474490232,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,2,88,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"44",1,23,10,6,66.4033612703387,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,3,77,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"45",1,24,10,3,52.5263702700094,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,2,44,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"46",1,25,6,2,72.3100865487056,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,1,29,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"47",1,26,6,1,70.4800541800228,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,1,18,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"48",1,27,6,2,72.3100865487056,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,1,29,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"49",1,28,5,10,48.9263538903063,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,8,116,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"50",1,29,8,1,53.2226407105471,85.6539294273783,"Rough","Avg. Reward Condition",40,"2",1,4,20,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"51",1,30,6,0,87.9392304939487,87.9392304939487,"Rough","Avg. Reward Condition",40,"2",1,2,7,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"52",1,31,0,10,65.0870540007068,87.9392304939487,"Rough","Avg. Reward Condition",40,"2",1,4,111,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"53",1,32,6,0,87.9392304939487,87.9392304939487,"Rough","Avg. Reward Condition",40,"2",1,1,7,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
